0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.7629337310791016,0.47679972648620605,-6.498036668745044e-07,0.6922124624252319,0.5499411821365356,-0.016435252502560616,0.6446130275726318,0.572232186794281,-0.03655613213777542,0.6211387515068054,0.6149877309799194,-0.05588753521442413,0.6115670800209045,0.6704351902008057,-0.07657396793365479,0.5999182462692261,0.39207950234413147,-0.042709335684776306,0.5875033736228943,0.5212395787239075,-0.06722648441791534,0.5935332775115967,0.6128113865852356,-0.08207020163536072,0.5989713072776794,0.6729727983474731,-0.09214796125888824,0.6336272358894348,0.3774528205394745,-0.05213921144604683,0.610442042350769,0.5271861553192139,-0.07916753739118576,0.6122605204582214,0.625528872013092,-0.09094583988189697,0.61427903175354,0.6841474771499634,-0.09901919960975647,0.6723217964172363,0.393851101398468,-0.06143423169851303,0.6532741785049438,0.5553708076477051,-0.08152035623788834,0.6750108003616333,0.5915683507919312,-0.07664469629526138,0.6868805289268494,0.5750178694725037,-0.0737672969698906,0.7088918089866638,0.43147897720336914,-0.07248734682798386,0.6903747320175171,0.5636891722679138,-0.08537086844444275,0.7044275999069214,0.5826268196105957,-0.07719819247722626,0.7123819589614868,0.5530291795730591,-0.07065489143133163,catch_coin
0.7575313448905945,0.4742523729801178,-7.281988700924558e-07,0.6846126914024353,0.5566147565841675,-0.010083690285682678,0.6348995566368103,0.5872578024864197,-0.028075536713004112,0.6092290878295898,0.6365278959274292,-0.047020189464092255,0.5954946875572205,0.694110095500946,-0.06772016733884811,0.5806624889373779,0.3970591425895691,-0.03276148810982704,0.5642807483673096,0.5321187376976013,-0.05719022452831268,0.5731509327888489,0.6236363053321838,-0.07467464357614517,0.5833849906921387,0.685758113861084,-0.08651372045278549,0.6126419901847839,0.37920817732810974,-0.045128416270017624,0.5907180905342102,0.5433245897293091,-0.07113343477249146,0.5951967239379883,0.6472124457359314,-0.08520257472991943,0.6001178026199341,0.7128371596336365,-0.09493522346019745,0.6520658135414124,0.3946688175201416,-0.057151082903146744,0.6401746273040771,0.5686284303665161,-0.07574013620615005,0.6640651226043701,0.5934935212135315,-0.07251516729593277,0.6752721667289734,0.5695875883102417,-0.07108158618211746,0.6907761693000793,0.43418335914611816,-0.07049711048603058,0.6783384084701538,0.5718822479248047,-0.08190586417913437,0.6951769590377808,0.5849285125732422,-0.0733456015586853,0.7026896476745605,0.5508967041969299,-0.06662513315677643,catch_coin
0.6602413654327393,0.48318910598754883,-5.152267021912849e-07,0.6136764287948608,0.5441452860832214,-0.0071248323656618595,0.5758754014968872,0.5684748888015747,-0.01869705505669117,0.5529928207397461,0.6082530617713928,-0.03137986734509468,0.5362827181816101,0.6552659869194031,-0.0455806665122509,0.5320672988891602,0.4021860957145691,-0.018824148923158646,0.5109722018241882,0.5120015144348145,-0.03739471361041069,0.5151450037956238,0.5824836492538452,-0.05263234302401543,0.5208876132965088,0.6272103786468506,-0.0632345899939537,0.5512862801551819,0.390365332365036,-0.0272207111120224,0.5265947580337524,0.5204505324363708,-0.046551890671253204,0.5300309658050537,0.6031408309936523,-0.05895538628101349,0.5334588885307312,0.6586507558822632,-0.06766147166490555,0.5783000588417053,0.40428727865219116,-0.0356488898396492,0.5655623078346252,0.5383127927780151,-0.05193760246038437,0.5894374847412109,0.5622934103012085,-0.050731297582387924,0.602344810962677,0.5513908863067627,-0.04962843656539917,0.6068769097328186,0.43696752190589905,-0.044867243617773056,0.6002556681632996,0.5442366600036621,-0.05796312913298607,0.6167747974395752,0.5578929781913757,-0.05466621741652489,0.6257884502410889,0.5369697213172913,-0.05076476186513901,catch_coin
0.6135503053665161,0.4494670331478119,-5.617035867544473e-07,0.5587199330329895,0.5067788362503052,-0.005233886651694775,0.5160442590713501,0.536754846572876,-0.015021619386970997,0.48523691296577454,0.5676376223564148,-0.027500759810209274,0.4666249454021454,0.6025569438934326,-0.039050422608852386,0.4698486328125,0.3879823088645935,-0.004546730313450098,0.4465644955635071,0.4935760498046875,-0.024835975840687752,0.4538918733596802,0.5660111308097839,-0.041003353893756866,0.4628399610519409,0.6116055846214294,-0.050260111689567566,0.4836476147174835,0.37530431151390076,-0.014711222611367702,0.4590454399585724,0.5075936913490295,-0.03251176327466965,0.4676399230957031,0.5770211815834045,-0.040876418352127075,0.47185373306274414,0.614380955696106,-0.042859550565481186,0.5071174502372742,0.3844545781612396,-0.026491280645132065,0.4985145330429077,0.5184336304664612,-0.03930317237973213,0.5262913107872009,0.5329735279083252,-0.035068877041339874,0.5392894744873047,0.512321949005127,-0.029688237234950066,0.5334725379943848,0.40880540013313293,-0.03984246775507927,0.5315269231796265,0.5153765082359314,-0.0462363138794899,0.5500855445861816,0.5285435318946838,-0.03848119452595711,0.5592731833457947,0.5095632076263428,-0.02984730526804924,catch_coin
0.5594532489776611,0.4354323744773865,-3.6988245710745105e-07,0.5268689393997192,0.5024466514587402,-0.003044708399102092,0.4913797676563263,0.5363351106643677,-0.012004063464701176,0.47076407074928284,0.5767577886581421,-0.022499900311231613,0.4588133692741394,0.6242513656616211,-0.03451071307063103,0.4416303038597107,0.402677059173584,-0.016269709914922714,0.42525094747543335,0.5162318348884583,-0.0340706966817379,0.42677149176597595,0.5851602554321289,-0.047673556953668594,0.43042030930519104,0.6399821043014526,-0.05673488229513168,0.4498192071914673,0.3838934004306793,-0.027108382433652878,0.42672163248062134,0.5140503644943237,-0.04519658908247948,0.4323669373989105,0.5879418849945068,-0.05489828437566757,0.4376690685749054,0.6402984261512756,-0.06118956208229065,0.46865376830101013,0.38808658719062805,-0.037859052419662476,0.4637956917285919,0.5262816548347473,-0.05697834864258766,0.501862108707428,0.5355890989303589,-0.05591123551130295,0.5266304016113281,0.5188955664634705,-0.053006693720817566,0.49377772212028503,0.410915344953537,-0.04886356741189957,0.49555742740631104,0.5187696218490601,-0.0691138431429863,0.5194882750511169,0.531360387802124,-0.06897620111703873,0.5355397462844849,0.5150299668312073,-0.06575697660446167,catch_coin
0.7168641686439514,0.4582725167274475,-6.087656174713629e-07,0.6559812426567078,0.5272467136383057,-0.012696107849478722,0.6138188242912292,0.5577462315559387,-0.03055661916732788,0.5893349051475525,0.6088881492614746,-0.04843670502305031,0.5728387832641602,0.6631467342376709,-0.0680764690041542,0.569826602935791,0.379810631275177,-0.037076737731695175,0.5487428903579712,0.5111790299415588,-0.05918785184621811,0.5544325709342957,0.5954627394676208,-0.07369666546583176,0.5610515475273132,0.6486920118331909,-0.08372478932142258,0.5961872935295105,0.3691335916519165,-0.04632645472884178,0.5670244097709656,0.5164152383804321,-0.07087931782007217,0.56951904296875,0.609441876411438,-0.08294645696878433,0.5727836489677429,0.6677457094192505,-0.09117680042982101,0.6291715502738953,0.3878464102745056,-0.055133718997240067,0.612328290939331,0.5401220321655273,-0.07422473281621933,0.6351693272590637,0.5669553875923157,-0.0723881796002388,0.6476157307624817,0.5489136576652527,-0.07138703763484955,0.6614502668380737,0.42764875292778015,-0.06502325087785721,0.648684024810791,0.5458084940910339,-0.07803605496883392,0.6635894179344177,0.5607469081878662,-0.0722675696015358,0.6710488200187683,0.5342878103256226,-0.06748000532388687,catch_coin
0.6073161959648132,0.4337112009525299,-5.521403068087238e-07,0.5680850744247437,0.4963420331478119,-0.004298362415283918,0.5337980389595032,0.5245179533958435,-0.014580816961824894,0.5137614607810974,0.5457724928855896,-0.02617262862622738,0.4979470372200012,0.5680267214775085,-0.03786833584308624,0.47153472900390625,0.40580326318740845,-0.014304477721452713,0.4666353464126587,0.5127006769180298,-0.03477425128221512,0.48153895139694214,0.5774589776992798,-0.0517101064324379,0.49483034014701843,0.6173376441001892,-0.06267005950212479,0.4857226014137268,0.38243716955184937,-0.023993033915758133,0.47863340377807617,0.508660614490509,-0.039485685527324677,0.49658846855163574,0.5571165680885315,-0.047672759741544724,0.5052205324172974,0.5786958336830139,-0.05369582399725914,0.5112120509147644,0.3766593039035797,-0.0345468744635582,0.5095783472061157,0.49477335810661316,-0.048615194857120514,0.5352063179016113,0.4969047009944916,-0.04539209604263306,0.5440305471420288,0.4739999771118164,-0.04344597086310387,0.5412465333938599,0.3873837888240814,-0.046023350208997726,0.5453518629074097,0.4828444719314575,-0.057992689311504364,0.5636471509933472,0.48894739151000977,-0.05433768779039383,0.5692867040634155,0.46948930621147156,-0.050270676612854004,catch_coin
0.6556428074836731,0.454279363155365,-5.394230697675084e-07,0.6142860651016235,0.5133569836616516,0.0017024863045662642,0.5790654420852661,0.5400789976119995,-0.004896120168268681,0.5584051609039307,0.5765398740768433,-0.014767993241548538,0.5431819558143616,0.6172214150428772,-0.02569681406021118,0.5284438133239746,0.41909757256507874,-0.0033778706565499306,0.5135413408279419,0.5140758752822876,-0.020056061446666718,0.5215126276016235,0.5763065218925476,-0.03464416787028313,0.5293990969657898,0.6189053058624268,-0.04395506531000137,0.5433273315429688,0.4100330173969269,-0.01509967539459467,0.5293285846710205,0.531041145324707,-0.029293084517121315,0.5355842709541321,0.5951640009880066,-0.039912596344947815,0.5369226932525635,0.6382109522819519,-0.047516439110040665,0.5663362145423889,0.41713348031044006,-0.027264948934316635,0.5690736174583435,0.5392859578132629,-0.03929286077618599,0.5916374921798706,0.537635087966919,-0.03988491743803024,0.5987434983253479,0.5134366154670715,-0.04037404805421829,0.5911931991577148,0.4380902945995331,-0.03964123874902725,0.5920016169548035,0.5298620462417603,-0.04714289307594299,0.6086745858192444,0.5324856638908386,-0.042976316064596176,0.6145838499069214,0.5118439793586731,-0.03931722790002823,catch_coin
0.6861206293106079,0.5033313035964966,-5.300606176206202e-07,0.632012665271759,0.5300770998001099,-0.019276663661003113,0.5961605310440063,0.5446710586547852,-0.034280288964509964,0.5800223350524902,0.5728731155395508,-0.047560080885887146,0.5823357701301575,0.6040135622024536,-0.06215810030698776,0.5807087421417236,0.4174008369445801,-0.0298457071185112,0.5917192697525024,0.5269766449928284,-0.050016749650239944,0.6033322215080261,0.6046388745307922,-0.06815392524003983,0.6124365925788879,0.6527109742164612,-0.07893144339323044,0.6170859932899475,0.4103248417377472,-0.0311196967959404,0.6180176734924316,0.5276737809181213,-0.04471227899193764,0.6197748780250549,0.5956395864486694,-0.055629804730415344,0.6227703094482422,0.6408557891845703,-0.06443268060684204,0.6515432000160217,0.4245811700820923,-0.03347921743988991,0.6501505970954895,0.5335100889205933,-0.045716237276792526,0.6472787857055664,0.5846738815307617,-0.0494769848883152,0.6458470225334167,0.6153455972671509,-0.05191105231642723,0.6798359751701355,0.4533484876155853,-0.03759799525141716,0.675045907497406,0.53228360414505,-0.04506763443350792,0.672730565071106,0.5659198760986328,-0.041486214846372604,0.670770525932312,0.5862630605697632,-0.038105543702840805,catch_coin
0.6950086951255798,0.5472867488861084,-5.359617603062361e-07,0.6640137434005737,0.5645630955696106,-0.023527387529611588,0.6423190832138062,0.5884323120117188,-0.04483213275671005,0.6446370482444763,0.6308544874191284,-0.06358292698860168,0.6564298272132874,0.6688927412033081,-0.08246549963951111,0.6279504895210266,0.45904362201690674,-0.04610064998269081,0.642579972743988,0.5738930106163025,-0.06945382058620453,0.6550100445747375,0.653915286064148,-0.08485529571771622,0.66180419921875,0.6973919868469238,-0.09334952384233475,0.6648664474487305,0.44567424058914185,-0.04731234163045883,0.6748285293579102,0.57072913646698,-0.06849319487810135,0.6793160438537598,0.6481098532676697,-0.07593454420566559,0.6780904531478882,0.6869180202484131,-0.07955587655305862,0.6987214088439941,0.45796915888786316,-0.04897438734769821,0.7060801982879639,0.5620844960212708,-0.06725265085697174,0.7056705951690674,0.618745744228363,-0.06611241400241852,0.7002337574958801,0.6426610946655273,-0.06294098496437073,0.7243546843528748,0.48526063561439514,-0.0524732768535614,0.7318075895309448,0.554139256477356,-0.06353940814733505,0.7300843596458435,0.592747151851654,-0.05789220333099365,0.7246878743171692,0.6078698635101318,-0.05114271864295006,catch_coin
